id,AnnotaId,verb1_id,verb1,verb2_id,verb2,verb3_id,verb3,verb4_id,verb4,adj1_id,adj1,adj2_id,adj2,adj3_id,adj3,adj4_id,adj4,FileName,Sentiment
25472,3468,SID-00928959-V,say,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1385939740211.gif,+
25473,3470,SID-01904930-V,walk,SID-01900408-V,trip,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1385940170838.gif,0
25474,3471,SID-02090435-V,turn,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1385940258675.gif,0
25475,3472,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-01051814-A,unhappy,NULL,NULL,NULL,NULL,NULL,NULL,1385940261845.gif,0
25476,3473,SID-00897125-V,greet,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1385940578620.gif,+
25477,3474,SID-00897125-V,greet,NULL,NULL,NULL,NULL,NULL,NULL,SID-01148283-A,happy,NULL,NULL,NULL,NULL,NULL,NULL,1385940695134.gif,+
25478,3476,SID-02124748-V,smell,SID-01168468-V,eat,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1385941349074.gif,0
25479,3477,SID-02099075-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-02131072-A,sexy,NULL,NULL,NULL,NULL,NULL,NULL,1385941529416.gif,+
25480,3478,SID-01408760-V,dribble,SID-01084466-V,shoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1385941847391.gif,+
25481,3481,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-00559690-A,crowded,NULL,NULL,NULL,NULL,NULL,NULL,1385943665784.gif,0
25482,3482,SID-02602212-V,relax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1385943681216.gif,+
25483,3483,SID-02043982-V,revolve,SID-01396524-V,hug,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1385943849773.gif,0
25484,3484,SID-02099075-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00919542-A,excited,NULL,NULL,NULL,NULL,NULL,NULL,1385943855499.gif,+
25485,3485,SID-02099075-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1385944922966.gif,+
25486,3486,SID-01904930-V,walk,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1385944925577.gif,+
25487,3487,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1385944936338.gif,+
25488,3489,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1385945267096.gif,+
25489,3490,SID-00066685-V,cry,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1385945690136.gif,-
25490,3493,SID-01894649-V,dance,SID-00028565-V,smile,NULL,NULL,NULL,NULL,SID-01598319-A,normal,NULL,NULL,NULL,NULL,NULL,NULL,1385946927240.gif,+
25491,3495,SID-01882170-V,walk,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1385947638219.gif,0
25492,3498,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-03069937-A,green,SID-00919984-A,crazy,NULL,NULL,NULL,NULL,1385949873875.gif,-
25493,3497,SID-00014034-V,shake,NULL,NULL,NULL,NULL,NULL,NULL,SID-02131072-A,sexy,NULL,NULL,NULL,NULL,NULL,NULL,1385950481347.gif,0
25494,3499,SID-02231473-V,pass,SID-00858568-V,cheer,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1385951076984.gif,+
25495,3500,SID-01441382-V,bite,NULL,NULL,NULL,NULL,NULL,NULL,SID-01453084-A,big,NULL,NULL,NULL,NULL,NULL,NULL,1385951233338.gif,-
25496,3501,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1385951233849.gif,+
25497,3502,SID-00019792-V,attack,NULL,NULL,NULL,NULL,NULL,NULL,SID-01507808-A,fierce,NULL,NULL,NULL,NULL,NULL,NULL,1385951245150.gif,-
25498,3504,SID-01086103-V,run,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1385951746561.gif,-
25499,3505,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1385953298056.gif,0
25500,3511,SID-02022162-V,reach,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1385960249319.gif,+
25501,3512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01148283-A,happy,SID-00167278-A,cute,NULL,NULL,NULL,NULL,1385960251751.gif,+
25502,3513,SID-00974786-V,cry,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1385960251875.gif,-
25503,3517,SID-01343482-V,impact,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1385960256419.gif,-
25504,3518,SID-00004819-V,sneeze,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1385960256948.gif,-
25505,3520,SID-00090386-V,shock,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1385960257665.gif,-
25506,3525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,SID-01148283-A,happy,NULL,NULL,NULL,NULL,1385961794882.gif,+
25507,3526,SID-01964634-V,burst,NULL,NULL,NULL,NULL,NULL,NULL,SID-00302761-A,calm,NULL,NULL,NULL,NULL,NULL,NULL,1385963323315.gif,+
25508,3529,SID-01431723-V,kiss,NULL,NULL,NULL,NULL,NULL,NULL,SID-02186470-A,two,NULL,NULL,NULL,NULL,NULL,NULL,1385968110623.gif,+
25509,3533,SID-01508368-V,throw,SID-00306298-V,explode,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1385971358949.gif,0
25510,3534,SID-02130524-V,look,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1385972130574.gif,+
25511,3553,SID-01431723-V,kiss,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1385979552558.gif,0
25512,3554,SID-01168468-V,eat,SID-01914947-V,run,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1385985548392.gif,+
25513,3555,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-00077645-A,afraid,NULL,NULL,NULL,NULL,NULL,NULL,1385985563725.gif,+
25514,3556,SID-01914947-V,run,NULL,NULL,NULL,NULL,NULL,NULL,SID-00967897-A,crazy,NULL,NULL,NULL,NULL,NULL,NULL,1385985709294.gif,+
25515,3557,SID-01205696-V,touch,SID-01780104-V,frighten,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1385985743190.gif,0
25516,3558,SID-01168468-V,eat,NULL,NULL,NULL,NULL,NULL,NULL,SID-00589344-A,satisfied,NULL,NULL,NULL,NULL,NULL,NULL,1385985804311.gif,+
25517,3579,SID-02043982-V,revolve,NULL,NULL,NULL,NULL,NULL,NULL,SID-02131072-A,sexy,NULL,NULL,NULL,NULL,NULL,NULL,1385987962374.gif,+
25518,3581,SID-01726172-V,play,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1385994417891.gif,0
25519,3602,SID-01684663-V,paint,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1385997062454.gif,0
25520,3607,SID-00028565-V,smile,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1385998960215.gif,+
25521,3619,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386002249713.gif,+
25522,3621,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1386003746399.gif,+
25523,3642,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386006337082.gif,0
25524,3645,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1386007256958.gif,+
25525,3647,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1386007748201.gif,+
25526,3656,SID-01904293-V,swim,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1386011266588.gif,+
25527,3659,SID-00121506-V,jump,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386013841473.gif,+
25528,3658,SID-00066685-V,cry,NULL,NULL,NULL,NULL,NULL,NULL,SID-00931395-A,upset,NULL,NULL,NULL,NULL,NULL,NULL,1386013847784.gif,-
25529,3662,SID-01714208-V,perform,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386013880777.gif,+
25530,3661,SID-01067816-V,sing,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386015075285.gif,0
25531,3664,SID-01684899-V,paint,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1386015498519.gif,0
25532,3663,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-01598319-A,normal,NULL,NULL,NULL,NULL,NULL,NULL,1386016438462.gif,+
25533,3670,SID-00897125-V,greet,SID-00028565-V,smile,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386028121121.gif,+
25534,3677,SID-01396524-V,hug,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386052566927.gif,+
25535,3678,SID-01067816-V,sing,SID-00028565-V,smile,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386054681319.gif,+
25536,3684,SID-02099075-V,dance,SID-01742886-V,simulate,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386067120643.gif,+
25537,3686,SID-00897125-V,greet,SID-00028565-V,smile,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386072950226.gif,+
25538,3693,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1386139484323.gif,+
25539,3694,SID-01894649-V,dance,SID-00028565-V,smile,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386140035920.gif,+
25540,3695,SID-01900408-V,trip,SID-01904930-V,walk,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386141109904.gif,+
25541,3696,SID-01914947-V,run,SID-01900408-V,trip,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386141111603.gif,+
25542,3719,SID-01431723-V,kiss,SID-00613683-V,leave,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386146169736.gif,+
25543,3721,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-01148283-A,happy,NULL,NULL,NULL,NULL,NULL,NULL,1386146776996.gif,+
25544,3724,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01361863-A,sad,SID-01361863-A,sad,NULL,NULL,NULL,NULL,1386147407476.gif,-
25545,3747,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386151195155.gif,+
25546,3750,SID-01729431-V,sing,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1386151427781.gif,+
25547,3751,SID-01729431-V,sing,NULL,NULL,NULL,NULL,NULL,NULL,SID-00919984-A,crazy,NULL,NULL,NULL,NULL,NULL,NULL,1386151810433.gif,+
25548,3752,SID-01166351-V,eat,SID-00028565-V,smile,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1386151971762.gif,+
25549,3760,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1386154565950.gif,+
25550,3759,SID-02099075-V,dance,SID-02099075-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386154901410.gif,+
25551,3767,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1386155608318.gif,+
25552,3769,SID-01904930-V,walk,NULL,NULL,NULL,NULL,NULL,NULL,SID-01343918-A,interesting,NULL,NULL,NULL,NULL,NULL,NULL,1386156578452.gif,+
25553,3770,SID-01370561-V,kick,SID-01848058-V,fly,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386156578486.gif,+
25554,3771,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-01148283-A,happy,NULL,NULL,NULL,NULL,NULL,NULL,1386156871624.gif,+
25555,3773,SID-00897125-V,greet,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386156926568.gif,+
25556,3777,SID-01471043-V,snatch,SID-02523784-V,fail,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01148283-A,happy,NULL,NULL,1386157778848.gif,+
25557,3778,SID-00004819-V,sneeze,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1386157837028.gif,-
25558,3779,SID-01643464-V,draw,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1386158334658.gif,0
25559,3783,SID-01168468-V,eat,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1386158870180.gif,+
25560,3786,SID-02099075-V,dance,SID-01714208-V,perform,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386162527826.gif,+
25561,3789,SID-01393996-V,sweep,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386163569607.gif,+
25562,3790,SID-01446569-V,nip,NULL,NULL,NULL,NULL,NULL,NULL,SID-00883345-A,shrunken,NULL,NULL,NULL,NULL,NULL,NULL,1386163734733.gif,+
25563,3792,SID-01168468-V,eat,SID-01225970-V,stroke,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386164730272.gif,+
25564,3793,SID-01168468-V,eat,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386165118876.gif,0
25565,3795,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-01148283-A,happy,NULL,NULL,NULL,NULL,NULL,NULL,1386165441530.gif,+
25566,3796,SID-00066685-V,cry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386166329056.gif,0
25567,3798,SID-02099075-V,dance,SID-01084466-V,shoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386166340548.gif,+
25568,3799,SID-01446569-V,nip,NULL,NULL,NULL,NULL,NULL,NULL,SID-00883345-A,shrunken,NULL,NULL,NULL,NULL,NULL,NULL,1386166585670.gif,+
25569,3802,SID-01431723-V,kiss,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386168174380.gif,+
25570,3803,SID-01866610-V,roll,NULL,NULL,NULL,NULL,NULL,NULL,SID-01459755-A,lovely,NULL,NULL,NULL,NULL,NULL,NULL,1386168533901.gif,+
25571,3805,SID-01370561-V,kick,NULL,NULL,NULL,NULL,NULL,NULL,SID-00289082-A,broken,NULL,NULL,NULL,NULL,NULL,NULL,1386169585328.gif,+
25572,3806,SID-00066685-V,cry,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386173425310.gif,-
25573,3807,SID-00014549-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386173432242.gif,0
25574,3808,SID-00147815-V,fall,NULL,NULL,NULL,NULL,NULL,NULL,SID-01125429-A,bad,NULL,NULL,NULL,NULL,NULL,NULL,1386174161784.gif,-
25575,3811,SID-00953700-V,spin,SID-01166351-V,eat,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386174185564.gif,+
25576,3809,SID-01396524-V,hug,SID-01431723-V,kiss,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386175261500.gif,0
25577,3810,SID-00028565-V,smile,SID-01237599-V,clap,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386175262435.gif,+
25578,3812,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,SID-02186470-A,two,NULL,NULL,NULL,NULL,1386175264612.gif,0
25579,3813,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-00219809-A,lovely,SID-00219809-A,lovely,NULL,NULL,NULL,NULL,1386175871427.gif,+
25580,3816,SID-00047610-V,wear,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386176715141.gif,+
25581,3814,SID-01729431-V,sing,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386176966283.gif,+
25582,3817,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01651196-A,on,SID-01678586-A,some,NULL,NULL,NULL,NULL,1386177365172.gif,0
25583,3819,SID-01166351-V,eat,NULL,NULL,NULL,NULL,NULL,NULL,SID-00219809-A,lovely,NULL,NULL,NULL,NULL,NULL,NULL,1386178187029.gif,+
25584,3822,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-00933154-A,expensive,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,1386178235708.gif,+
25585,3820,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-01148283-A,happy,NULL,NULL,NULL,NULL,NULL,NULL,1386178494001.gif,+
25586,3823,SID-00124442-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386178496706.gif,+
25587,3821,SID-02099075-V,dance,SID-01729431-V,sing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386178789666.gif,+
25588,3824,SID-01914947-V,run,SID-01923909-V,climb,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386179306385.gif,+
25589,3825,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-01678586-A,some,NULL,NULL,NULL,NULL,NULL,NULL,1386179333852.gif,+
25590,3827,SID-00897125-V,greet,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386180146031.gif,+
25591,3828,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-00882580-A,small,SID-02064427-A,one,NULL,NULL,NULL,NULL,1386180165418.gif,0
25592,3831,SID-00109660-V,change,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386180167347.gif,0
25593,3829,SID-01168468-V,eat,SID-01225970-V,stroke,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386180415230.gif,+
25594,3832,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386180533111.gif,0
25595,3830,SID-01955984-V,ride,SID-01370561-V,kick,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386180563150.gif,+
25596,3833,SID-00121506-V,jump,SID-01396524-V,hug,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386181139794.gif,0
25597,3834,SID-02231473-V,pass,NULL,NULL,NULL,NULL,NULL,NULL,SID-00952653-A,out,NULL,NULL,NULL,NULL,NULL,NULL,1386184774229.gif,+
25598,3836,SID-02099075-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386185989971.gif,+
25599,3837,SID-01684899-V,paint,SID-00052253-V,vest,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386185998161.gif,0
25600,3838,SID-01930874-V,drive,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386186018733.gif,+
25601,3839,SID-02099075-V,dance,SID-01965156-V,leap,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386186026912.gif,+
25602,3840,SID-01562061-V,crash,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386186027202.gif,-
25603,3841,SID-02099075-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00919542-A,excited,NULL,NULL,NULL,NULL,NULL,NULL,1386186218779.gif,+
25604,3842,SID-01871979-V,push,SID-01134781-V,shoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386186473413.gif,-
25605,3843,SID-01729431-V,sing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386187442155.gif,0
25606,3864,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1386190055816.gif,+
25607,3865,SID-01894649-V,dance,SID-00028565-V,smile,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386191315766.gif,+
25608,3866,SID-01166351-V,eat,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1386191435137.gif,+
25609,3870,SID-00830761-V,talk,NULL,NULL,NULL,NULL,NULL,NULL,SID-02186470-A,two,NULL,NULL,NULL,NULL,NULL,NULL,1386192130972.gif,0
25610,3871,SID-00124442-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386192132083.gif,0
25611,3872,SID-00014549-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386192133741.gif,0
25612,3873,SID-00013615-V,play,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386192427653.gif,0
25613,3874,SID-01408760-V,dribble,SID-01084466-V,shoot,SID-01597662-V,dunk,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386193293808.gif,+
25614,3875,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386193296802.gif,+
25615,3879,SID-01894649-V,dance,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386193965843.gif,+
25616,3882,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00457998-A,nude,NULL,NULL,NULL,NULL,NULL,NULL,1386194151463.gif,+
25617,3899,SID-00007739-V,wink,NULL,NULL,NULL,NULL,NULL,NULL,SID-01241600-A,still,NULL,NULL,NULL,NULL,NULL,NULL,1386194869418.gif,0
25618,3900,SID-01444563-V,spit,SID-01907258-V,turn,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386195442560.gif,0
25619,3904,SID-00007739-V,wink,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386196052249.gif,+
25620,3906,SID-00028565-V,smile,SID-01072949-V,play,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386196158886.gif,+
25621,3908,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-01241600-A,still,NULL,NULL,NULL,NULL,NULL,NULL,1386196323134.gif,+
25622,3911,SID-00028565-V,smile,SID-00557216-V,swing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386196771478.gif,+
25623,3913,SID-01072949-V,play,SID-01084466-V,shoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386196773003.gif,+
25624,3937,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01241600-A,still,SID-01241600-A,still,NULL,NULL,NULL,NULL,1386197379433.gif,0
25625,3942,SID-02701445-V,sleep,SID-01907258-V,turn,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386197843947.gif,0
25626,3943,SID-00625119-V,read,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386197868099.gif,+
